Date,AAPL,AMZN,AVGO,COST,GOOG,GOOGL,HD,JPM,LLY,MA,META,MSFT,NVDA,ORCL,PG,TSLA,UNH,V,WMT,XOM
2019-04-16,47.78154754638672,93.1520004272461,26.93609619140625,223.88490295410156,61.1368293762207,61.37302017211914,177.768310546875,94.71546936035156,110.54768371582031,232.90357971191406,178.3330535888672,114.31775665283203,4.6721882820129395,50.10872268676758,92.2142333984375,18.224000930786133,202.6603546142578,153.95144653320312,31.436941146850586,61.47596740722656
2019-04-17,48.711997985839844,93.24099731445312,27.107776641845703,224.0856475830078,61.595680236816406,61.78303146362305,179.57664489746094,97.44355010986328,107.35916137695312,233.7863006591797,178.2433319091797,115.26433563232422,4.649351119995117,50.007747650146484,92.36783599853516,18.082000732421875,198.88156127929688,154.15325927734375,31.507183074951172,61.650108337402344
2019-04-18,48.88705825805664,93.08450317382812,26.946245193481445,224.3137969970703,61.59717559814453,61.84929275512695,178.80288696289062,96.72743225097656,106.1611557006836,233.6796112060547,177.7448272705078,116.77886199951172,4.624773979187012,50.044464111328125,92.5423583984375,18.21733283996582,203.38490295410156,153.88421630859375,31.51328468322754,61.422969818115234
2019-04-22,49.04772186279297,94.3655014038086,26.640090942382812,222.1328125,62.21844482421875,62.461570739746094,178.03778076171875,96.8467788696289,106.40998077392578,235.77500915527344,180.8953399658203,117.14802551269531,4.678643226623535,50.136253356933594,92.50745391845703,17.516666412353516,208.301025390625,154.1147918701172,31.26590347290039,62.76301193237305
2019-04-23,49.755157470703125,96.1884994506836,26.69422149658203,224.10394287109375,63.00113296508789,63.30002975463867,179.1419677734375,96.96613311767578,108.27146911621094,236.20181274414062,183.2283172607422,118.73827362060547,4.733257293701172,50.42997360229492,90.02046966552734,17.593332290649414,211.4836883544922,155.325439453125,31.479686737060547,63.12641906738281
2019-04-24,49.67841720581055,95.0875015258789,26.58343505859375,226.27578735351562,62.575164794921875,62.77493667602539,179.72445678710938,96.80415344238281,108.74146270751953,237.94790649414062,182.03192138671875,118.33123779296875,4.745669364929199,50.65028381347656,90.48297119140625,17.243999481201172,211.27267456054688,155.16207885742188,31.620189666748047,61.899940490722656
2019-04-25,49.22758102416992,95.11250305175781,26.371156692504883,224.12220764160156,62.94633102416992,63.138118743896484,179.53317260742188,96.85531616210938,108.95343780517578,238.2583465576172,192.67987060546875,122.25006866455078,4.639918327331543,50.49423599243164,90.12518310546875,16.5086669921875,211.6762237548828,154.7104949951172,31.61713218688965,62.24818801879883
2019-04-26,48.99256896972656,97.53150177001953,26.251909255981445,222.49783325195312,63.38126754760742,63.640296936035156,177.02061462402344,97.5885009765625,110.46472930908203,239.29632568359375,190.91517639160156,122.95051574707031,4.420966625213623,50.86140060424805,92.3765640258789,15.675999641418457,217.37196350097656,156.545654296875,31.009353637695312,60.938411712646484
2019-04-29,49.06690979003906,96.92150115966797,26.4472713470459,222.91758728027344,64.14851379394531,64.5759048461914,175.75994873046875,98.9951400756836,110.21591186523438,239.73284912109375,194.19529724121094,122.83692169189453,4.451749324798584,50.55848693847656,91.43413543701172,16.097999572753906,217.78469848632812,157.7178497314453,31.018505096435547,60.544734954833984
2019-04-30,48.1220703125,96.32599639892578,26.92763900756836,224.0582733154297,59.211246490478516,59.731468200683594,177.09884643554688,98.93547058105469,107.85680389404297,246.63006591796875,192.81944274902344,123.62260437011719,4.4932050704956055,50.7879638671875,92.91759490966797,15.912667274475098,213.76742553710938,157.9868621826172,31.40945053100586,60.77942657470703
2019-05-01,50.484169006347656,95.57599639892578,26.96992301940918,220.46286010742188,58.19489669799805,58.454097747802734,172.8386993408203,98.17671203613281,108.9073486328125,241.30438232421875,192.4505615234375,121.04790496826172,4.4800496101379395,50.37491989135742,91.56501770019531,15.600666999816895,212.7401885986328,156.41111755371094,30.957435607910156,59.560508728027344
2019-05-02,50.15563201904297,95.04100036621094,26.709444046020508,221.46665954589844,57.92237854003906,58.11482620239258,174.76011657714844,98.38984680175781,109.16535949707031,239.7910614013672,191.95205688476562,119.46712493896484,4.54757022857666,50.11789321899414,92.11476135253906,16.273332595825195,213.19883728027344,154.80654907226562,30.893287658691406,58.51573181152344
2019-05-03,50.77912902832031,98.12300109863281,26.70014190673828,223.2278594970703,59.057796478271484,59.26266860961914,174.36886596679688,98.9951400756836,107.73700714111328,240.5283203125,194.8832244873047,122.01339721679688,4.5431036949157715,50.292301177978516,92.56853485107422,17.00200080871582,212.7401885986328,155.69052124023438,31.17732810974121,58.652000427246094
2019-05-06,49.99496078491211,97.52749633789062,26.35001564025879,222.87196350097656,59.256587982177734,59.457462310791016,173.56031799316406,98.11703491210938,107.4974136352539,241.19769287109375,193.29800415039062,121.30350494384766,4.464657306671143,50.347381591796875,92.21949768066406,17.022666931152344,220.58209228515625,155.921142578125,31.293386459350586,58.39458084106445
2019-05-07,48.64725875854492,96.05000305175781,25.98804473876953,219.17611694335938,58.49482727050781,58.730098724365234,169.3350067138672,96.51429748535156,105.92156219482422,237.7247772216797,189.20033264160156,118.81398010253906,4.297341346740723,49.567138671875,91.36431121826172,16.470666885375977,218.33499145507812,153.93226623535156,30.939102172851562,58.084205627441406
2019-05-08,48.65683364868164,95.88849639892578,25.65821647644043,220.2346954345703,58.10472106933594,58.32755661010742,169.68280029296875,96.0027847290039,107.1287841796875,237.98672485351562,188.9710235595703,118.80455017089844,4.317449569702148,49.55796432495117,91.68717956542969,16.32266616821289,219.34388732910156,154.46066284179688,30.633678436279297,58.17502975463867
2019-05-09,48.134071350097656,94.99349975585938,25.71488380432129,222.7784423828125,57.910919189453125,58.18756103515625,169.16981506347656,95.92606353759766,106.71409606933594,237.96737670898438,188.0836944580078,118.79505920410156,4.224853515625,49.796630859375,90.96290588378906,16.131999969482422,218.26162719726562,153.54788208007812,30.56305694580078,58.122039794921875
2019-05-10,47.46723175048828,94.4990005493164,25.7064208984375,226.02670288085938,58.00508499145508,58.17112350463867,169.16981506347656,95.91751098632812,107.10114288330078,240.0238494873047,187.77464294433594,120.33797454833984,4.1908440589904785,50.16380310058594,92.50745391845703,15.968000411987305,220.66461181640625,154.4126434326172,31.290748596191406,58.62745666503906
2019-05-13,44.708465576171875,91.13400268554688,24.811655044555664,221.3601531982422,56.39885711669922,56.62423324584961,165.48348999023438,93.30880737304688,105.39629364013672,234.15493774414062,180.9950408935547,116.75994110107422,3.9334166049957275,49.0439338684082,92.59471893310547,15.133999824523926,219.71075439453125,151.16506958007812,30.67052459716797,57.97654342651367
2019-05-14,45.41621780395508,92.00599670410156,25.540660858154297,222.10133361816406,55.82142639160156,56.039852142333984,166.5963592529297,94.0505142211914,105.92156219482422,238.57847595214844,180.1874542236328,118.06620788574219,4.022535800933838,49.68647003173828,92.14967346191406,15.487333297729492,216.84915161132812,153.93226623535156,30.793346405029297,58.053123474121094
2019-05-15,45.960269927978516,93.55750274658203,25.7410945892334,223.87644958496094,58.00209045410156,58.328556060791016,166.7180938720703,93.69245147705078,106.54821014404297,241.69239807128906,185.7108612060547,119.7288589477539,3.961467742919922,50.0811882019043,93.10956573486328,15.463333129882812,216.52810668945312,156.41111755371094,30.66745376586914,58.48196792602539
2019-05-16,45.758052825927734,95.37850189208984,25.1423282623291,226.41104125976562,58.73794937133789,59.011077880859375,167.257080078125,94.8945083618164,108.174560546875,245.8345947265625,186.42868041992188,122.49354553222656,3.9766104221343994,50.15460968017578,94.33999633789062,15.222000122070312,217.1793212890625,158.6532745361328,31.106529235839844,58.47428512573242
2019-05-17,45.498069763183594,93.44999694824219,24.51650047302246,227.2437286376953,57.90694046020508,58.2279167175293,167.43101501464844,94.43412780761719,107.5073471069336,244.99061584472656,184.74375915527344,121.676513671875,3.885753631591797,50.02609634399414,93.7640380859375,14.0686674118042,221.38922119140625,157.9027099609375,30.96834945678711,58.12968826293945
2019-05-20,44.07534408569336,92.94850158691406,23.053407669067383,227.7469940185547,56.7386360168457,57.02627944946289,166.0138397216797,94.92860412597656,107.71122741699219,245.90245056152344,182.17149353027344,119.91885375976562,3.7670936584472656,49.25505065917969,93.65931701660156,13.690667152404785,225.61741638183594,157.30609130859375,31.17099952697754,58.122047424316406
2019-05-21,44.92031478881836,92.8759994506836,23.285139083862305,228.68946838378906,57.275699615478516,57.513511657714844,166.44854736328125,95.25257110595703,108.03558349609375,247.716552734375,184.26519775390625,120.56490325927734,3.849261999130249,49.72319793701172,92.82160186767578,13.67199993133545,229.24024963378906,157.68136596679688,31.048185348510742,58.390052795410156
2019-05-22,44.0007209777832,92.98400115966797,22.768400192260742,228.3051300048828,57.36488342285156,57.5837516784668,164.2403106689453,94.4767837524414,109.33295440673828,249.21041870117188,184.76370239257812,121.29647064208984,3.7782647609710693,49.750732421875,93.12701416015625,12.84866714477539,228.69000244140625,158.04705810546875,31.389007568359375,57.861690521240234
2019-05-23,43.24964141845703,90.77400207519531,21.99626350402832,227.408447265625,56.83428955078125,57.060150146484375,166.92677307128906,92.6182632446289,108.24871826171875,242.25503540039062,180.32705688476562,119.88084411621094,3.6571216583251953,48.722679138183594,93.16191864013672,13.03266716003418,226.08517456054688,155.41995239257812,31.275400161743164,56.506263732910156
2019-05-24,43.08354187011719,91.16400146484375,21.645286560058594,226.28294372558594,56.47059631347656,56.72486877441406,168.30914306640625,93.53045654296875,108.23017120361328,243.95262145996094,180.5164794921875,119.9378662109375,3.60325288772583,48.43812942504883,93.10084533691406,12.708666801452637,227.12159729003906,156.50735473632812,31.52410316467285,56.7436637878418
2019-05-28,42.90538787841797,91.82150268554688,21.52181053161621,225.37709045410156,56.50447463989258,56.772193908691406,166.53550720214844,92.51594543457031,107.27566528320312,245.84426879882812,183.75672912597656,119.86184692382812,3.558072328567505,47.50184631347656,91.15487670898438,12.579999923706055,222.0128936767578,157.5370635986328,31.447343826293945,55.60265350341797
2019-05-29,42.70078659057617,90.95950317382812,21.491369247436523,220.23471069335938,55.62314224243164,55.79473876953125,165.17921447753906,92.26020050048828,107.02546691894531,245.97039794921875,181.64309692382812,118.7027587890625,3.4838478565216064,47.44677734375,90.91928100585938,12.657333374023438,222.32469177246094,156.59397888183594,31.35523223876953,55.25807189941406
2019-05-30,42.92224884033203,90.81600189208984,21.702802658081055,221.0124053955078,55.69737243652344,55.86797332763672,166.1268310546875,91.27125549316406,107.40540313720703,246.58151245117188,182.46063232421875,119.45332336425781,3.4572551250457764,47.47431182861328,91.91405487060547,12.54800033569336,223.33360290527344,156.62281799316406,31.376720428466797,55.11256790161133
2019-05-31,42.14468765258789,88.75350189208984,21.281633377075195,219.21908569335938,54.98393630981445,55.12516784667969,165.0574951171875,90.33348846435547,107.4424819946289,243.9623565673828,176.93727111816406,117.50566864013672,3.3665430545806885,46.446250915527344,89.80230712890625,12.343999862670898,221.77442932128906,155.24673461914062,31.146438598632812,54.19364929199219
2019-06-03,41.718605041503906,84.6344985961914,21.411876678466797,220.58241271972656,51.62600326538086,51.74940490722656,164.81410217285156,90.75975036621094,108.21163940429688,235.00863647460938,163.65724182128906,113.85735321044922,3.3247909545898438,46.115806579589844,90.57893371582031,11.9313325881958,216.96835327148438,152.6197052001953,31.306106567382812,55.043636322021484
2019-06-04,43.24482345581055,86.47799682617188,22.47071075439453,224.73655700683594,52.463993072509766,52.5340576171875,169.75233459472656,93.5560302734375,108.94374084472656,241.7215118408203,166.9971923828125,117.0116195678711,3.5539321899414062,47.74968338012695,91.34685516357422,12.90666675567627,220.82054138183594,156.2090606689453,31.490331649780273,56.35311508178711
2019-06-05,43.942935943603516,86.92500305175781,22.472400665283203,226.8868865966797,51.92443084716797,52.0433349609375,172.2037353515625,93.88851928710938,108.44332885742188,248.589599609375,167.66517639160156,119.54833984375,3.5111851692199707,47.823116302490234,93.13577270507812,13.105999946594238,222.66407775878906,159.15365600585938,32.061424255371094,55.88599395751953
2019-06-06,44.588104248046875,87.71800231933594,23.070322036743164,229.8606719970703,52.030052185058594,52.19878005981445,172.62400817871094,94.09313201904297,108.88815307617188,250.112548828125,167.82470703125,121.43897247314453,3.573317289352417,48.272891998291016,93.70293426513672,13.729999542236328,221.79278564453125,160.62594604492188,32.273284912109375,56.90446472167969
2019-06-07,45.77490234375,90.20149993896484,23.246232986450195,234.2527313232422,53.11116409301758,53.22555160522461,172.73779296875,93.06159210205078,109.67586517333984,257.843994140625,172.8296356201172,124.84022521972656,3.6160638332366943,48.88789749145508,94.91590881347656,13.633333206176758,226.3328094482422,163.63796997070312,32.564979553222656,57.11123275756836
2019-06-10,46.35987854003906,93.03150177001953,23.697843551635742,235.0213165283203,53.825599670410156,53.94245910644531,173.3944549560547,94.06754302978516,105.57980346679688,258.1351318359375,174.29522705078125,125.98037719726562,3.688882350921631,49.57632827758789,94.87226867675781,14.192000389099121,227.58932495117188,164.3789520263672,33.01325988769531,57.363929748535156
2019-06-11,46.8967170715332,93.18499755859375,23.974395751953125,235.25926208496094,53.742897033691406,53.85676193237305,173.35943603515625,94.3573989868164,103.9858627319336,255.7681121826172,177.56536865234375,125.50530242919922,3.7465405464172363,49.51206970214844,95.44821166992188,14.473333358764648,225.50732421875,163.88816833496094,33.142215728759766,57.31032943725586
2019-06-12,46.74745559692383,92.76599884033203,23.65725326538086,235.36904907226562,53.6587028503418,53.76011657714844,174.17364501953125,93.15536499023438,106.79377746582031,255.9523468017578,174.51455688476562,124.92575073242188,3.633460760116577,49.21834945678711,95.71000671386719,13.950667381286621,224.25079345703125,165.11990356445312,33.41242218017578,56.6900634765625
2019-06-13,46.737823486328125,93.51499938964844,23.816246032714844,237.63827514648438,54.24359893798828,54.35346221923828,177.15916442871094,93.38553619384766,103.62445068359375,253.38169860839844,176.93727111816406,125.7143325805664,3.684657335281372,49.420284271240234,96.78335571289062,14.260666847229004,224.6726837158203,162.96434020996094,33.36021423339844,57.187801361083984
2019-06-14,46.39839553833008,93.4834976196289,22.49015998840332,238.04092407226562,54.07320785522461,54.118812561035156,180.15333557128906,93.62423706054688,103.55032348632812,252.31468200683594,180.7856903076172,125.83788299560547,3.5946907997131348,48.90625,97.03641510009766,14.32800006866455,226.0453643798828,163.26268005371094,33.48918151855469,56.935096740722656
2019-06-17,46.67523193359375,94.30149841308594,22.49354362487793,239.21209716796875,54.42942810058594,54.49694061279297,181.2127685546875,93.11271667480469,105.0886459350586,251.4415740966797,188.44261169433594,126.2178955078125,3.6043834686279297,48.7685661315918,96.85316467285156,15.001999855041504,226.59814453125,163.1664276123047,33.51681137084961,57.501766204833984
